1, A Journey to the Center of the Earth, Arthur Conan Doyle, Romance, 2000
1641, The Adventures of Tom Sawyer, James Fenimore Cooper, Drama, 2022
1642, Dracula, Walter Scott, Drama, 1929
1643, All Quiet on the Western Front, John Steinbeck, Children's, 1920
1644, The Prince and the Pauper, Harriet Beecher Stowe, Biography, 1916
1645, The Old Man and the Sea, Harper Lee, Children's, 1974
1646, Great Expectations, Charles Dickens, Drama, 2003
1647, The Pilgrim's Progress, L.M. Montgomery, Poetry, 1910
1648, Dracula, Oscar Wilde, Children's, 2008
1649, Kidnapped, Nathaniel Hawthorne, Non-Fiction, 1914
1650, The Hobbit, John Steinbeck, Fantasy, 1961
1651, Little Women, Jane Austen, Non-Fiction, 1943
1652, The Prince and the Pauper, Oscar Wilde, Fantasy, 1976
1653, Harry Potter and the Chamber of Secrets, Ernest Hemingway, Historical Fiction, 1979
1654, The House of the Seven Gables, Frances Hodgson Burnett, Science Fiction, 2003
1655, The Picture of Dorian Gray, Erich Maria Remarque, Science Fiction, 1917
1656, Crime and Punishment, D.H. Lawrence, Non-Fiction, 2016
1657, Harry Potter and the Sorcerer's Stone, Kenneth Grahame, Non-Fiction, 1957
1658, The Count of Monte Cristo, Stendhal, Children's, 1974
1659, The Secret Garden, J.R.R. Tolkien, Children's, 1984
1660, A Farewell to Arms, Nathaniel Hawthorne, Poetry, 2023
1661, The Lion, the Witch, and the Wardrobe, James Fenimore Cooper, Drama, 1984
1662, The Pilgrim's Progress, Oscar Wilde, Classics, 1945
1663, The Last of the Mohicans, John Bunyan, Classics, 1980
1664, Frankenstein, Gustave Flaubert, Science Fiction, 2018
1665, Dracula, Leo Tolstoy, Biography, 1927
1666, Treasure Island, Harper Lee, Children's, 1909
1667, A Tale of Two Cities, Antoine de Saint-Exupéry, Poetry, 1937
1668, Dracula, Leo Tolstoy, Classics, 1979
1669, Ulysses, J.K. Rowling, Non-Fiction, 2021
1670, The Three Musketeers, Leo Tolstoy, Fiction, 1915
1671, The Red Badge of Courage, Franz Kafka, Fiction, 1997
1672, War and Peace, J.D. Salinger, Horror, 1972
1673, Ulysses, Victor Hugo, Mystery, 1924
1674, Fahrenheit 451, James Fenimore Cooper, Historical Fiction, 1954
1675, Pride and Prejudice, John Bunyan, Classics, 1979
1676, The Pilgrim's Progress, J.R.R. Tolkien, Historical Fiction, 1919
1677, 20,000 Leagues Under the Sea, Joseph Conrad, Poetry, 1931
1678, Moby Dick, John Steinbeck, Mystery, 1973
1679, The Last of the Mohicans, J.K. Rowling, Classics, 1937
1680, Peter Pan, Bram Stoker, Fiction, 1923
1681, Gone with the Wind, Lewis Carroll, Poetry, 1988
1682, The Pilgrim's Progress, Harper Lee, Poetry, 1947
1683, Animal Farm, Jack London, Non-Fiction, 1923
1684, Kidnapped, Miguel de Cervantes, Classics, 1916
1685, Brave New World, Gustave Flaubert, Drama, 1946
1686, Ivanhoe, Walter Scott, Mystery, 1927
1687, Les Misérables, Ernest Hemingway, Thriller, 1964
1688, The Red Badge of Courage, F. Scott Fitzgerald, Poetry, 2018
1689, A Farewell to Arms, Jonathan Swift, Biography, 2025
1690, The Grapes of Wrath, Aldous Huxley, Biography, 1950
1691, Harry Potter and the Sorcerer's Stone, Herman Melville, Thriller, 1901
1692, Ulysses, D.H. Lawrence, Non-Fiction, 1994
1693, Lady Chatterley's Lover, Frances Hodgson Burnett, Biography, 2004
1694, The Adventures of Huckleberry Finn, William Makepeace Thackeray, Science Fiction, 1993
1695, The Little Prince, Gabriel García Márquez, Fiction, 2004
1696, Crime and Punishment, Bram Stoker, Non-Fiction, 1925
1697, Peter Pan, Victor Hugo, Historical Fiction, 1930
1698, The Great Gatsby, William Makepeace Thackeray, Romance, 1918
1699, Treasure Island, Charlotte Brontë, Thriller, 1978
1700, The Red & the Black, Antoine de Saint-Exupéry, Horror, 1979
1701, Treasure Island, J.K. Rowling, Adventure, 1982
1702, David Copperfield, L.M. Montgomery, Biography, 1971
1703, The Hobbit, William Golding, Mystery, 1965
1704, One Hundred Years of Solitude, James Fenimore Cooper, Fantasy, 1950
1705, The Great Gatsby, Harper Lee, Children's, 1927
1706, The Prince and the Pauper, C.S. Lewis, Classics, 2016
1707, Pinocchio, Emily Brontë, Adventure, 1924
1708, Pride and Prejudice, Ray Bradbury, Science Fiction, 1988
1709, A Christmas Carol, Jane Austen, Children's, 1919
1710, Vanity Fair, C.S. Lewis, Adventure, 1921
1711, The Pilgrim's Progress, Albert Camus, Adventure, 2023
1712, Lady Chatterley's Lover, Anna Sewell, Non-Fiction, 1939
1713, The Count of Monte Cristo, Lewis Carroll, Romance, 2002
1714, The Little Prince, Erich Maria Remarque, Fantasy, 1965
1715, The Hobbit, D.H. Lawrence, Romance, 1949
1716, The Adventures of Tom Sawyer, Bram Stoker, Mystery, 2003
1717, Alice's Adventures in Wonderland, Kenneth Grahame, Biography, 1965
1718, Don Quixote, Nathaniel Hawthorne, Historical Fiction, 2020
1719, The Return of the King, Stephen Crane, Fantasy, 1937
1720, To Kill a Mockingbird, William Makepeace Thackeray, Thriller, 2013
1721, The Return of the King, Ray Bradbury, Fiction, 1935
1722, Heidi, Jules Verne, Fiction, 2006
1723, Treasure Island, William Makepeace Thackeray, Horror, 1953
1724, Anna Karenina, Frances Hodgson Burnett, Classics, 1961
1725, Anna Karenina, Franz Kafka, Biography, 2003
1726, Uncle Tom's Cabin, Gabriel García Márquez, Poetry, 1936
1727, The Pilgrim's Progress, John Steinbeck, Historical Fiction, 2013
1728, The Scarlet Letter, Louisa May Alcott, Children's, 1968
1729, Animal Farm, Mary Shelley, Horror, 1981
1730, The Lion, the Witch, and the Wardrobe, Albert Camus, Mystery, 1994
1731, The Great Gatsby, Jules Verne, Adventure, 1933
1732, The Three Musketeers, Alexandre Dumas, Biography, 1927
1733, Alice's Adventures in Wonderland, Frances Hodgson Burnett, Romance, 1908
1734, Madame Bovary, Alexandre Dumas, Adventure, 1904
1735, The Adventures of Huckleberry Finn, L. Frank Baum, Poetry, 1955
1736, Lady Chatterley's Lover, Emily Brontë, Horror, 1941
1737, The Adventures of Huckleberry Finn, L. Frank Baum, Horror, 1960
1738, A Tale of Two Cities, Walter Scott, Biography, 1975
1739, The Three Musketeers, Bram Stoker, Romance, 1969
1740, A Farewell to Arms, J.D. Salinger, Thriller, 1972
1741, Little Women, Jane Austen, Adventure, 1946
1742, The Trial, Ray Bradbury, Mystery, 1990
1743, Tess of the d'Urbervilles, Albert Camus, Children's, 1993
1744, Frankenstein, Stendhal, Fantasy, 1973
1745, The Secret Garden, William Golding, Fiction, 2008
1746, The Wizard of Oz, Kenneth Grahame, Poetry, 1969
1747, Dracula, Gustave Flaubert, Thriller, 1937
1748, Alice's Adventures in Wonderland, Ernest Hemingway, Adventure, 1924
1749, The Stranger, Harriet Beecher Stowe, Children's, 2024
1750, The Adventures of Tom Sawyer, Victor Hugo, Romance, 1928
1751, Alice's Adventures in Wonderland, Walter Scott, Fantasy, 1943
1752, The Old Man and the Sea, Alexandre Dumas, Children's, 2020
1753, Pinocchio, Victor Hugo, Thriller, 1951
1754, Dracula, C.S. Lewis, Drama, 1920
1755, The Wind in the Willows, Frances Hodgson Burnett, Fiction, 2007
1756, The Hunchback of Notre Dame, F. Scott Fitzgerald, Drama, 1953
1757, The House of the Seven Gables, John Bunyan, Romance, 1947
1758, Harry Potter and the Chamber of Secrets, D.H. Lawrence, Children's, 2014
1759, Sense and Sensibility, Leo Tolstoy, Science Fiction, 1976
1760, My Ántonia, Mary Shelley, Mystery, 2007
1761, War and Peace, Walter Scott, Mystery, 1957
1762, My Ántonia, Fyodor Dostoyevsky, Children's, 2018
1763, Vanity Fair, D.H. Lawrence, Fiction, 2018
1764, One Hundred Years of Solitude, Kenneth Grahame, Fantasy, 1958
1765, Uncle Tom's Cabin, James Joyce, Poetry, 1975
1766, Pride and Prejudice, C.S. Lewis, Science Fiction, 1961
1767, The Count of Monte Cristo, Fyodor Dostoyevsky, Adventure, 1989
1768, The Wizard of Oz, Mark Twain, Horror, 1955
1769, The Stranger, Joseph Conrad, Mystery, 1918
1770, Frankenstein, Jack London, Science Fiction, 1977
1771, Gulliver's Travels, John Steinbeck, Adventure, 1906
1772, The Little Prince, J.M. Barrie, Horror, 1965
1773, The Adventures of Huckleberry Finn, Jack London, Fantasy, 1991
1774, A Portrait of the Artist as a Young Man, Herman Melville, Drama, 1957
1775, Don Quixote, Oscar Wilde, Thriller, 1918
1776, The Scarlet Letter, Johanna Spyri, Non-Fiction, 1973
1777, Lady Chatterley's Lover, Stendhal, Thriller, 1984
1778, Lady Chatterley's Lover, Jonathan Swift, Drama, 1999
1779, Peter Pan, Antoine de Saint-Exupéry, Fantasy, 1960
1780, A Christmas Carol, George Orwell, Drama, 1905
1781, Don Quixote, Kenneth Grahame, Historical Fiction, 1936
1782, Treasure Island, Stendhal, Historical Fiction, 1917
1783, Tess of the d'Urbervilles, Ray Bradbury, Fiction, 2016
1784, My Ántonia, Emily Brontë, Mystery, 1962
1785, Great Expectations, Joseph Conrad, Thriller, 1972
1786, Anna Karenina, L. Frank Baum, Drama, 1944
1787, Great Expectations, Aldous Huxley, Science Fiction, 1918
1788, The Count of Monte Cristo, Leo Tolstoy, Thriller, 2008
1789, Crime and Punishment, Ray Bradbury, Fiction, 1930
1790, Dracula, Jane Austen, Historical Fiction, 1928
1791, The Lion, the Witch, and the Wardrobe, Miguel de Cervantes, Non-Fiction, 1972
1792, The Prince and the Pauper, Johanna Spyri, Romance, 1988
1793, The Last of the Mohicans, Nathaniel Hawthorne, Romance, 1988
1794, Anne of Green Gables, Frances Hodgson Burnett, Fantasy, 1990
1795, The House of the Seven Gables, Harper Lee, Historical Fiction, 2016
1796, The Adventures of Huckleberry Finn, Louisa May Alcott, Non-Fiction, 1977
1797, The Scarlet Letter, Albert Camus, Children's, 1956
1798, The Catcher in the Rye, Mark Twain, Non-Fiction, 2018
1799, Ulysses, Charles Dickens, Science Fiction, 2002
1800, The Stranger, J.R.R. Tolkien, Thriller, 1940
1801, The Great Gatsby, J.R.R. Tolkien, Fiction, 1915
1802, The Hobbit, Stendhal, Drama, 1944
1803, 20,000 Leagues Under the Sea, George Orwell, Historical Fiction, 1919
1804, Oliver Twist, Aldous Huxley, Non-Fiction, 1969
1805, The Count of Monte Cristo, Robert Louis Stevenson, Mystery, 1936
1806, One Hundred Years of Solitude, Gustave Flaubert, Thriller, 1995
1807, Alice's Adventures in Wonderland, William Makepeace Thackeray, Classics, 1918
1808, Lord Jim, Fyodor Dostoyevsky, Mystery, 2012
1809, Peter Pan, Erich Maria Remarque, Fiction, 1911
1810, The Hunchback of Notre Dame, Miguel de Cervantes, Fiction, 1953
1811, Moby Dick, J.M. Barrie, Classics, 1976
1812, The Stranger, L. Frank Baum, Science Fiction, 1992
1813, All Quiet on the Western Front, Kenneth Grahame, Romance, 1990
1814, Dracula, Anna Sewell, Horror, 1957
1815, Little Women, Lewis Carroll, Poetry, 1964
1816, The Red & the Black, F. Scott Fitzgerald, Fiction, 2016
1817, Oliver Twist, Mark Twain, Children's, 2013
1818, Fahrenheit 451, Jane Austen, Thriller, 2001
1819, The Little Prince, Harriet Beecher Stowe, Children's, 2011
1820, My Ántonia, Walter Scott, Fantasy, 1950
1821, Anna Karenina, L.M. Montgomery, Drama, 1939
1822, The Wizard of Oz, Nathaniel Hawthorne, Children's, 1954
1823, Vanity Fair, Gabriel García Márquez, Drama, 1930
1824, Great Expectations, J.D. Salinger, Poetry, 1997
1825, The Count of Monte Cristo, Leo Tolstoy, Horror, 1970
1826, Dracula, Emily Brontë, Biography, 1900
1827, A Portrait of the Artist as a Young Man, Margaret Mitchell, Adventure, 1956
1828, Jane Eyre, Gabriel García Márquez, Poetry, 1924
1829, The Hunchback of Notre Dame, Oscar Wilde, Mystery, 1954
1830, Dracula, J.K. Rowling, Fantasy, 1905
1831, Vanity Fair, Mark Twain, Historical Fiction, 2000
1832, 20,000 Leagues Under the Sea, F. Scott Fitzgerald, Thriller, 1965
1833, The Scarlet Letter, Kenneth Grahame, Mystery, 1987
1834, The Catcher in the Rye, L. Frank Baum, Adventure, 1940
1835, Lady Chatterley's Lover, L.M. Montgomery, Thriller, 1941
1836, My Ántonia, Mary Shelley, Romance, 2011
1837, The Adventures of Tom Sawyer, John Steinbeck, Thriller, 1901
1838, The Great Gatsby, Herman Melville, Classics, 1972
1839, Treasure Island, Jane Austen, Fiction, 1926
1840, The Hunchback of Notre Dame, William Golding, Poetry, 1948
1841, Dracula, Nathaniel Hawthorne, Horror, 1915
1842, Sense and Sensibility, George Orwell, Adventure, 1959
1843, All Quiet on the Western Front, Jules Verne, Non-Fiction, 2002
1844, The Prince and the Pauper, James Fenimore Cooper, Adventure, 1978
1845, Ulysses, Aldous Huxley, Children's, 1983
1846, The Picture of Dorian Gray, F. Scott Fitzgerald, Historical Fiction, 1918
1847, Moby Dick, William Makepeace Thackeray, Classics, 1909
1848, Jane Eyre, Victor Hugo, Thriller, 1917
1849, Lord Jim, Jules Verne, Non-Fiction, 1948
1850, Frankenstein, John Bunyan, Mystery, 2015
1851, A Tale of Two Cities, Jonathan Swift, Science Fiction, 1972
1852, The Hunchback of Notre Dame, L. Frank Baum, Romance, 1928
1853, The Return of the King, J.K. Rowling, Fiction, 1956
1854, The Prince and the Pauper, Jane Austen, Drama, 1911
1855, Brave New World, Jonathan Swift, Thriller, 1960
1856, Heidi, Harriet Beecher Stowe, Classics, 1998
1857, Les Misérables, William Golding, Fantasy, 1957
1858, My Ántonia, Alexandre Dumas, Biography, 1901
1859, The Three Musketeers, Leo Tolstoy, Biography, 1910
1860, The Secret Garden, John Bunyan, Historical Fiction, 1928
1861, The Scarlet Letter, Louisa May Alcott, Poetry, 1979
1862, Vanity Fair, John Steinbeck, Science Fiction, 1962
1863, Gulliver's Travels, Walter Scott, Classics, 1929
1864, Tess of the d'Urbervilles, Aldous Huxley, Science Fiction, 1910
1865, The House of the Seven Gables, James Fenimore Cooper, Mystery, 1922
1866, The House of the Seven Gables, Charles Dickens, Mystery, 2025
1867, The Call of the Wild, Alexandre Dumas, Historical Fiction, 1975
1868, Great Expectations, C.S. Lewis, Mystery, 1942
1869, The Call of the Wild, Fyodor Dostoyevsky, Non-Fiction, 1901
1870, Jane Eyre, Joseph Conrad, Children's, 1956
1871, The Prince and the Pauper, Bram Stoker, Biography, 1949
1872, The Wind in the Willows, Joseph Conrad, Drama, 1962
1873, Crime and Punishment, Fyodor Dostoyevsky, Children's, 1992
1874, The Little Prince, F. Scott Fitzgerald, Science Fiction, 1928
1875, Don Quixote, Alexandre Dumas, Adventure, 1998
1876, My Ántonia, Gabriel García Márquez, Horror, 2008
1877, The Adventures of Huckleberry Finn, Bram Stoker, Biography, 2004
1878, The Old Man and the Sea, John Bunyan, Fantasy, 1913
1879, The Hunchback of Notre Dame, Oscar Wilde, Historical Fiction, 1973
1880, The Count of Monte Cristo, Anna Sewell, Historical Fiction, 1903
1881, Pride and Prejudice, Frances Hodgson Burnett, Horror, 2013
1882, Frankenstein, Albert Camus, Science Fiction, 1993
1883, The Last of the Mohicans, George Orwell, Fantasy, 1959
1884, The Little Prince, L.M. Montgomery, Science Fiction, 2015
1885, Oliver Twist, Leo Tolstoy, Thriller, 1964
1886, The Scarlet Letter, George Orwell, Fiction, 1988
1887, Pinocchio, Jack London, Drama, 1914
1888, The Pilgrim's Progress, Johanna Spyri, Historical Fiction, 1926
1889, The Catcher in the Rye, L. Frank Baum, Thriller, 1968
1890, Pride and Prejudice, Antoine de Saint-Exupéry, Thriller, 2019
1891, Vanity Fair, Jonathan Swift, Drama, 2024
1892, Peter Pan, Anna Sewell, Classics, 1906
1893, Treasure Island, J.D. Salinger, Children's, 1927
1894, Lady Chatterley's Lover, Jack London, Children's, 1951
1895, The House of the Seven Gables, J.M. Barrie, Non-Fiction, 1970
1896, Lady Chatterley's Lover, Antoine de Saint-Exupéry, Romance, 2005
1897, Anne of Green Gables, Franz Kafka, Non-Fiction, 1930
1898, The Red Badge of Courage, F. Scott Fitzgerald, Romance, 1987
1899, Pinocchio, Jules Verne, Adventure, 1943
1900, Les Misérables, Margaret Mitchell, Classics, 1922
1901, Ivanhoe, L. Frank Baum, Science Fiction, 2004
1902, The Return of the King, Mary Shelley, Fiction, 1902
1903, Black Beauty, F. Scott Fitzgerald, Horror, 1959
1904, All Quiet on the Western Front, Alexandre Dumas, Horror, 1973
1905, David Copperfield, L.M. Montgomery, Science Fiction, 1994
1906, Vanity Fair, Louisa May Alcott, Thriller, 1909
1907, The Lion, the Witch, and the Wardrobe, L. Frank Baum, Romance, 1941
1908, My Ántonia, Leo Tolstoy, Classics, 1915
1909, Uncle Tom's Cabin, Alexandre Dumas, Fiction, 1930
1910, The Old Man and the Sea, Walter Scott, Biography, 1949
1911, Gone with the Wind, Harriet Beecher Stowe, Children's, 2021
1912, A Tale of Two Cities, Jane Austen, Horror, 2016
1913, The Picture of Dorian Gray, J.D. Salinger, Romance, 1992
1914, A Journey to the Center of the Earth, Jules Verne, Science Fiction, 1945
1915, Don Quixote, Stendhal, Drama, 1923
1916, Ivanhoe, Jules Verne, Thriller, 2003
1917, Dracula, Mark Twain, Adventure, 1909
1918, The Catcher in the Rye, Thomas Hardy, Thriller, 2019
1919, Dracula, Aldous Huxley, Romance, 2021
1920, Harry Potter and the Sorcerer's Stone, Harper Lee, Historical Fiction, 2018
1921, A Christmas Carol, George Orwell, Romance, 1909
1922, Alice's Adventures in Wonderland, Thomas Hardy, Science Fiction, 1962
1923, Heidi, L. Frank Baum, Children's, 1948
1924, The Adventures of Huckleberry Finn, Joseph Conrad, Non-Fiction, 1917
1925, Black Beauty, Jane Austen, Classics, 2016
1926, The Three Musketeers, L. Frank Baum, Poetry, 1915
1927, Fahrenheit 451, Jules Verne, Classics, 2017
1928, Wuthering Heights, Jules Verne, Children's, 2004
1929, My Ántonia, Margaret Mitchell, Adventure, 1952
1930, Great Expectations, J.R.R. Tolkien, Romance, 2025
1931, The Prince and the Pauper, Aldous Huxley, Science Fiction, 1995
1932, The Scarlet Letter, Emily Brontë, Fiction, 1968
1933, Pride and Prejudice, Ernest Hemingway, Children's, 1929
1934, Uncle Tom's Cabin, Arthur Conan Doyle, Thriller, 1949
1935, Jane Eyre, Victor Hugo, Science Fiction, 1961
1936, Gone with the Wind, Kenneth Grahame, Biography, 1995
1937, The Red & the Black, Harriet Beecher Stowe, Adventure, 1954
1938, The Return of the King, F. Scott Fitzgerald, Adventure, 1933
1939, Lord of the Flies, J.K. Rowling, Horror, 1931
1940, The Count of Monte Cristo, Miguel de Cervantes, Horror, 1958
1941, Moby Dick, James Fenimore Cooper, Classics, 1920
1942, The Wizard of Oz, Jack London, Fantasy, 2007
1943, The Secret Garden, Mark Twain, Horror, 1942
1944, Peter Pan, Emily Brontë, Romance, 1908
1945, A Farewell to Arms, Stephen Crane, Fiction, 2018
1946, Lord Jim, William Golding, Classics, 1933
1947, Dracula, Thomas Hardy, Classics, 1919
1948, The Red & the Black, Kenneth Grahame, Mystery, 1991
1949, Alice's Adventures in Wonderland, Franz Kafka, Historical Fiction, 1941
1950, The Adventures of Huckleberry Finn, Aldous Huxley, Poetry, 1974
1951, Brave New World, Anna Sewell, Classics, 2023
